,Mode,,Frequency,,Isotopologue
MODE,75,FREQUENCY=,603.06122,(CM**-1),QHHHH
MODE,76,FREQUENCY=,614.65890,(CM**-1),QHHHH
MODE,77,FREQUENCY=,616.97689,(CM**-1),QHHHH
MODE,78,FREQUENCY=,618.03705,(CM**-1),QHHHH
MODE,79,FREQUENCY=,628.29217,(CM**-1),QHHHH
MODE,80,FREQUENCY=,636.30210,(CM**-1),QHHHH
MODE,81,FREQUENCY=,637.57048,(CM**-1),QHHHH
MODE,82,FREQUENCY=,649.13571,(CM**-1),QHHHH
MODE,83,FREQUENCY=,652.13640,(CM**-1),QHHHH
MODE,84,FREQUENCY=,663.71866,(CM**-1),QHHHH
MODE,85,FREQUENCY=,668.35379,(CM**-1),QHHHH
MODE,86,FREQUENCY=,669.77876,(CM**-1),QHHHH
MODE,87,FREQUENCY=,678.85861,(CM**-1),QHHHH
MODE,88,FREQUENCY=,680.40606,(CM**-1),QHHHH
MODE,89,FREQUENCY=,687.54037,(CM**-1),QHHHH
MODE,90,FREQUENCY=,722.75217,(CM**-1),QHHHH
MODE,91,FREQUENCY=,729.21475,(CM**-1),QHHHH
MODE,92,FREQUENCY=,744.58252,(CM**-1),QHHHH
MODE,93,FREQUENCY=,786.40247,(CM**-1),QHHHH
MODE,94,FREQUENCY=,819.06373,(CM**-1),QHHHH
MODE,95,FREQUENCY=,875.80673,(CM**-1),QHHHH
MODE,96,FREQUENCY=,924.91400,(CM**-1),QHHHH
MODE,97,FREQUENCY=,943.29128,(CM**-1),QHHHH
MODE,98,FREQUENCY=,947.08937,(CM**-1),QHHHH
MODE,99,FREQUENCY=,948.36087,(CM**-1),QHHHH
MODE,100,FREQUENCY=,951.51667,(CM**-1),QHHHH
MODE,101,FREQUENCY=,960.64749,(CM**-1),QHHHH
MODE,102,FREQUENCY=,997.34273,(CM**-1),QHHHH
MODE,103,FREQUENCY=,1016.53900,(CM**-1),QHHHH
MODE,104,FREQUENCY=,1021.20208,(CM**-1),QHHHH
MODE,105,FREQUENCY=,1027.13055,(CM**-1),QHHHH
MODE,106,FREQUENCY=,1034.07002,(CM**-1),QHHHH
MODE,107,FREQUENCY=,1035.18138,(CM**-1),QHHHH
MODE,108,FREQUENCY=,1038.58331,(CM**-1),QHHHH
MODE,109,FREQUENCY=,1047.66647,(CM**-1),QHHHH
MODE,110,FREQUENCY=,1054.67092,(CM**-1),QHHHH
MODE,111,FREQUENCY=,1072.11858,(CM**-1),QHHHH
MODE,112,FREQUENCY=,1077.86601,(CM**-1),QHHHH
MODE,113,FREQUENCY=,1081.84613,(CM**-1),QHHHH
MODE,114,FREQUENCY=,1085.14866,(CM**-1),QHHHH
MODE,115,FREQUENCY=,1089.93953,(CM**-1),QHHHH
MODE,116,FREQUENCY=,1092.84631,(CM**-1),QHHHH
MODE,117,FREQUENCY=,1101.48321,(CM**-1),QHHHH
MODE,118,FREQUENCY=,1103.61797,(CM**-1),QHHHH
MODE,119,FREQUENCY=,1154.06746,(CM**-1),QHHHH
MODE,120,FREQUENCY=,1174.90413,(CM**-1),QHHHH
MODE,121,FREQUENCY=,1183.69578,(CM**-1),QHHHH
MODE,122,FREQUENCY=,1205.67493,(CM**-1),QHHHH
MODE,123,FREQUENCY=,1211.28871,(CM**-1),QHHHH
MODE,124,FREQUENCY=,1259.63594,(CM**-1),QHHHH
MODE,125,FREQUENCY=,1268.27446,(CM**-1),QHHHH
MODE,126,FREQUENCY=,1274.14413,(CM**-1),QHHHH
MODE,127,FREQUENCY=,1301.47750,(CM**-1),QHHHH
MODE,128,FREQUENCY=,1305.91532,(CM**-1),QHHHH
MODE,129,FREQUENCY=,1309.60588,(CM**-1),QHHHH
MODE,130,FREQUENCY=,1356.78850,(CM**-1),QHHHH
MODE,131,FREQUENCY=,1361.82212,(CM**-1),QHHHH
MODE,132,FREQUENCY=,1367.61851,(CM**-1),QHHHH
MODE,133,FREQUENCY=,1393.42119,(CM**-1),QHHHH
MODE,134,FREQUENCY=,1404.79353,(CM**-1),QHHHH
MODE,135,FREQUENCY=,1410.59027,(CM**-1),QHHHH
MODE,136,FREQUENCY=,1428.64079,(CM**-1),QHHHH
MODE,137,FREQUENCY=,1441.10633,(CM**-1),QHHHH
MODE,138,FREQUENCY=,1444.09721,(CM**-1),QHHHH
MODE,139,FREQUENCY=,1448.10333,(CM**-1),QHHHH
MODE,140,FREQUENCY=,1455.02597,(CM**-1),QHHHH
MODE,141,FREQUENCY=,1463.62479,(CM**-1),QHHHH
MODE,142,FREQUENCY=,1482.33386,(CM**-1),QHHHH
MODE,143,FREQUENCY=,1493.19551,(CM**-1),QHHHH
MODE,144,FREQUENCY=,1494.12813,(CM**-1),QHHHH
MODE,145,FREQUENCY=,1494.72993,(CM**-1),QHHHH
MODE,146,FREQUENCY=,1497.84412,(CM**-1),QHHHH
MODE,147,FREQUENCY=,1499.42002,(CM**-1),QHHHH
MODE,148,FREQUENCY=,1501.17086,(CM**-1),QHHHH
MODE,149,FREQUENCY=,1501.36665,(CM**-1),QHHHH
MODE,150,FREQUENCY=,1506.96390,(CM**-1),QHHHH
MODE,151,FREQUENCY=,1509.02054,(CM**-1),QHHHH
MODE,152,FREQUENCY=,1509.53593,(CM**-1),QHHHH
MODE,153,FREQUENCY=,1510.04562,(CM**-1),QHHHH
MODE,154,FREQUENCY=,1513.87007,(CM**-1),QHHHH
MODE,155,FREQUENCY=,1526.36651,(CM**-1),QHHHH
MODE,156,FREQUENCY=,1532.09437,(CM**-1),QHHHH
MODE,157,FREQUENCY=,1550.70750,(CM**-1),QHHHH
MODE,158,FREQUENCY=,1552.89948,(CM**-1),QHHHH
MODE,159,FREQUENCY=,1600.39612,(CM**-1),QHHHH
MODE,160,FREQUENCY=,1630.77180,(CM**-1),QHHHH
MODE,161,FREQUENCY=,1633.93189,(CM**-1),QHHHH
MODE,162,FREQUENCY=,1636.10493,(CM**-1),QHHHH
MODE,163,FREQUENCY=,1676.60049,(CM**-1),QHHHH
MODE,164,FREQUENCY=,1730.00684,(CM**-1),QHHHH
MODE,165,FREQUENCY=,1737.29422,(CM**-1),QHHHH
MODE,166,FREQUENCY=,3059.05881,(CM**-1),QHHHH
MODE,167,FREQUENCY=,3061.36370,(CM**-1),QHHHH
MODE,168,FREQUENCY=,3062.11040,(CM**-1),QHHHH
MODE,169,FREQUENCY=,3066.27372,(CM**-1),QHHHH
MODE,170,FREQUENCY=,3066.45703,(CM**-1),QHHHH
MODE,171,FREQUENCY=,3066.94661,(CM**-1),QHHHH
MODE,172,FREQUENCY=,3090.28989,(CM**-1),QHHHH
MODE,173,FREQUENCY=,3120.82170,(CM**-1),QHHHH
MODE,174,FREQUENCY=,3126.70959,(CM**-1),QHHHH
MODE,175,FREQUENCY=,3129.26886,(CM**-1),QHHHH
MODE,176,FREQUENCY=,3132.43941,(CM**-1),QHHHH
MODE,177,FREQUENCY=,3135.13210,(CM**-1),QHHHH
MODE,178,FREQUENCY=,3135.97700,(CM**-1),QHHHH
MODE,179,FREQUENCY=,3139.60686,(CM**-1),QHHHH
MODE,180,FREQUENCY=,3152.26755,(CM**-1),QHHHH
MODE,181,FREQUENCY=,3163.19941,(CM**-1),QHHHH
MODE,182,FREQUENCY=,3168.64655,(CM**-1),QHHHH
MODE,183,FREQUENCY=,3168.85909,(CM**-1),QHHHH
MODE,184,FREQUENCY=,3172.82052,(CM**-1),QHHHH
MODE,185,FREQUENCY=,3204.49025,(CM**-1),QHHHH
MODE,186,FREQUENCY=,3206.98582,(CM**-1),QHHHH
MODE,187,FREQUENCY=,3224.12998,(CM**-1),QHHHH
MODE,188,FREQUENCY=,3279.38964,(CM**-1),QHHHH
MODE,189,FREQUENCY=,3298.61061,(CM**-1),QHHHH
MODE,190,FREQUENCY=,3299.58559,(CM**-1),QHHHH
MODE,191,FREQUENCY=,3314.43917,(CM**-1),QHHHH
MODE,192,FREQUENCY=,3389.84464,(CM**-1),QHHHH
MODE,193,FREQUENCY=,3659.80886,(CM**-1),QHHHH
MODE,194,FREQUENCY=,3662.88139,(CM**-1),QHHHH
MODE,195,FREQUENCY=,3696.79566,(CM**-1),QHHHH
13-1-1-1-2,,,,,
MODE,1,FREQUENCY=,-890.06525,(CM**-1),QHHHD
MODE,8,FREQUENCY=,23.96206,(CM**-1),QHHHD
MODE,9,FREQUENCY=,32.04802,(CM**-1),QHHHD
MODE,10,FREQUENCY=,32.94436,(CM**-1),QHHHD
MODE,11,FREQUENCY=,36.40292,(CM**-1),QHHHD
MODE,12,FREQUENCY=,42.84311,(CM**-1),QHHHD
MODE,13,FREQUENCY=,46.17196,(CM**-1),QHHHD
MODE,14,FREQUENCY=,49.56884,(CM**-1),QHHHD
MODE,15,FREQUENCY=,51.91347,(CM**-1),QHHHD
MODE,16,FREQUENCY=,53.49038,(CM**-1),QHHHD
MODE,17,FREQUENCY=,58.98510,(CM**-1),QHHHD
MODE,18,FREQUENCY=,64.88776,(CM**-1),QHHHD
MODE,19,FREQUENCY=,67.51512,(CM**-1),QHHHD
MODE,20,FREQUENCY=,74.77496,(CM**-1),QHHHD
MODE,21,FREQUENCY=,76.40512,(CM**-1),QHHHD
MODE,22,FREQUENCY=,83.05286,(CM**-1),QHHHD
MODE,23,FREQUENCY=,89.02124,(CM**-1),QHHHD
MODE,24,FREQUENCY=,90.32713,(CM**-1),QHHHD
MODE,25,FREQUENCY=,96.75175,(CM**-1),QHHHD
MODE,26,FREQUENCY=,102.20992,(CM**-1),QHHHD
MODE,27,FREQUENCY=,107.21857,(CM**-1),QHHHD
MODE,28,FREQUENCY=,112.42906,(CM**-1),QHHHD
MODE,29,FREQUENCY=,114.19604,(CM**-1),QHHHD
MODE,30,FREQUENCY=,115.66504,(CM**-1),QHHHD
MODE,31,FREQUENCY=,122.18307,(CM**-1),QHHHD
MODE,32,FREQUENCY=,124.59379,(CM**-1),QHHHD
MODE,33,FREQUENCY=,127.30479,(CM**-1),QHHHD
MODE,34,FREQUENCY=,137.34270,(CM**-1),QHHHD
MODE,35,FREQUENCY=,138.50136,(CM**-1),QHHHD
MODE,36,FREQUENCY=,148.42165,(CM**-1),QHHHD
MODE,37,FREQUENCY=,153.14092,(CM**-1),QHHHD
MODE,38,FREQUENCY=,157.04498,(CM**-1),QHHHD
MODE,39,FREQUENCY=,160.26957,(CM**-1),QHHHD
MODE,40,FREQUENCY=,165.00061,(CM**-1),QHHHD
MODE,41,FREQUENCY=,168.56062,(CM**-1),QHHHD
MODE,42,FREQUENCY=,172.80368,(CM**-1),QHHHD
MODE,43,FREQUENCY=,175.31976,(CM**-1),QHHHD
MODE,44,FREQUENCY=,182.82312,(CM**-1),QHHHD
MODE,45,FREQUENCY=,183.65011,(CM**-1),QHHHD
MODE,46,FREQUENCY=,197.73433,(CM**-1),QHHHD
MODE,47,FREQUENCY=,199.01658,(CM**-1),QHHHD
MODE,48,FREQUENCY=,207.06858,(CM**-1),QHHHD
MODE,49,FREQUENCY=,221.22566,(CM**-1),QHHHD
MODE,50,FREQUENCY=,228.20917,(CM**-1),QHHHD
MODE,51,FREQUENCY=,242.52261,(CM**-1),QHHHD
MODE,52,FREQUENCY=,250.74673,(CM**-1),QHHHD
MODE,53,FREQUENCY=,270.74608,(CM**-1),QHHHD
MODE,54,FREQUENCY=,275.96945,(CM**-1),QHHHD
MODE,55,FREQUENCY=,279.83884,(CM**-1),QHHHD
MODE,56,FREQUENCY=,304.95819,(CM**-1),QHHHD
MODE,57,FREQUENCY=,315.96167,(CM**-1),QHHHD
MODE,58,FREQUENCY=,324.08253,(CM**-1),QHHHD
MODE,59,FREQUENCY=,325.82446,(CM**-1),QHHHD
MODE,60,FREQUENCY=,329.14961,(CM**-1),QHHHD
MODE,61,FREQUENCY=,355.31333,(CM**-1),QHHHD
MODE,62,FREQUENCY=,359.94661,(CM**-1),QHHHD
MODE,63,FREQUENCY=,365.91055,(CM**-1),QHHHD
MODE,64,FREQUENCY=,373.01439,(CM**-1),QHHHD
MODE,65,FREQUENCY=,382.21902,(CM**-1),QHHHD
MODE,66,FREQUENCY=,443.90303,(CM**-1),QHHHD
MODE,67,FREQUENCY=,454.01685,(CM**-1),QHHHD
MODE,68,FREQUENCY=,492.11315,(CM**-1),QHHHD
MODE,69,FREQUENCY=,513.18871,(CM**-1),QHHHD
MODE,70,FREQUENCY=,523.11083,(CM**-1),QHHHD
MODE,71,FREQUENCY=,525.93317,(CM**-1),QHHHD
MODE,72,FREQUENCY=,534.96435,(CM**-1),QHHHD
MODE,73,FREQUENCY=,550.13769,(CM**-1),QHHHD
MODE,74,FREQUENCY=,569.11913,(CM**-1),QHHHD
MODE,75,FREQUENCY=,603.05591,(CM**-1),QHHHD
MODE,76,FREQUENCY=,614.65764,(CM**-1),QHHHD
MODE,77,FREQUENCY=,616.96937,(CM**-1),QHHHD
MODE,78,FREQUENCY=,618.03643,(CM**-1),QHHHD
MODE,79,FREQUENCY=,628.28557,(CM**-1),QHHHD
MODE,80,FREQUENCY=,636.29549,(CM**-1),QHHHD
MODE,81,FREQUENCY=,637.55035,(CM**-1),QHHHD
MODE,82,FREQUENCY=,649.13473,(CM**-1),QHHHD
MODE,83,FREQUENCY=,652.13631,(CM**-1),QHHHD
MODE,84,FREQUENCY=,663.56717,(CM**-1),QHHHD
MODE,85,FREQUENCY=,668.35214,(CM**-1),QHHHD
MODE,86,FREQUENCY=,669.75619,(CM**-1),QHHHD
MODE,87,FREQUENCY=,678.84762,(CM**-1),QHHHD
MODE,88,FREQUENCY=,680.23403,(CM**-1),QHHHD
MODE,89,FREQUENCY=,687.52987,(CM**-1),QHHHD
MODE,90,FREQUENCY=,721.33788,(CM**-1),QHHHD
MODE,91,FREQUENCY=,722.75442,(CM**-1),QHHHD
MODE,92,FREQUENCY=,729.21994,(CM**-1),QHHHD
MODE,93,FREQUENCY=,786.18660,(CM**-1),QHHHD
MODE,94,FREQUENCY=,819.05692,(CM**-1),QHHHD
MODE,95,FREQUENCY=,875.80579,(CM**-1),QHHHD
MODE,96,FREQUENCY=,924.90280,(CM**-1),QHHHD
MODE,97,FREQUENCY=,943.28668,(CM**-1),QHHHD
MODE,98,FREQUENCY=,947.03153,(CM**-1),QHHHD
MODE,99,FREQUENCY=,948.35757,(CM**-1),QHHHD
MODE,100,FREQUENCY=,951.51356,(CM**-1),QHHHD
MODE,101,FREQUENCY=,960.51181,(CM**-1),QHHHD
MODE,102,FREQUENCY=,962.09291,(CM**-1),QHHHD
MODE,103,FREQUENCY=,987.20891,(CM**-1),QHHHD
MODE,104,FREQUENCY=,997.34031,(CM**-1),QHHHD
MODE,105,FREQUENCY=,1016.54245,(CM**-1),QHHHD
MODE,106,FREQUENCY=,1021.19579,(CM**-1),QHHHD
MODE,107,FREQUENCY=,1027.13024,(CM**-1),QHHHD
MODE,108,FREQUENCY=,1034.09005,(CM**-1),QHHHD
MODE,109,FREQUENCY=,1035.18539,(CM**-1),QHHHD
MODE,110,FREQUENCY=,1038.61035,(CM**-1),QHHHD
MODE,111,FREQUENCY=,1047.67716,(CM**-1),QHHHD
MODE,112,FREQUENCY=,1054.67090,(CM**-1),QHHHD
MODE,113,FREQUENCY=,1072.14107,(CM**-1),QHHHD
MODE,114,FREQUENCY=,1077.90567,(CM**-1),QHHHD
MODE,115,FREQUENCY=,1081.89159,(CM**-1),QHHHD
MODE,116,FREQUENCY=,1085.15306,(CM**-1),QHHHD
MODE,117,FREQUENCY=,1089.93947,(CM**-1),QHHHD
MODE,118,FREQUENCY=,1092.84718,(CM**-1),QHHHD
MODE,119,FREQUENCY=,1101.48214,(CM**-1),QHHHD
MODE,120,FREQUENCY=,1103.61668,(CM**-1),QHHHD
MODE,121,FREQUENCY=,1174.90231,(CM**-1),QHHHD
MODE,122,FREQUENCY=,1183.69436,(CM**-1),QHHHD
MODE,123,FREQUENCY=,1205.75176,(CM**-1),QHHHD
MODE,124,FREQUENCY=,1214.23933,(CM**-1),QHHHD
MODE,125,FREQUENCY=,1268.26953,(CM**-1),QHHHD
MODE,126,FREQUENCY=,1274.14282,(CM**-1),QHHHD
MODE,127,FREQUENCY=,1301.46363,(CM**-1),QHHHD
MODE,128,FREQUENCY=,1305.91111,(CM**-1),QHHHD
MODE,129,FREQUENCY=,1309.54737,(CM**-1),QHHHD
MODE,130,FREQUENCY=,1356.78824,(CM**-1),QHHHD
MODE,131,FREQUENCY=,1361.82204,(CM**-1),QHHHD
MODE,132,FREQUENCY=,1367.60444,(CM**-1),QHHHD
MODE,133,FREQUENCY=,1393.40426,(CM**-1),QHHHD
MODE,134,FREQUENCY=,1404.78658,(CM**-1),QHHHD
MODE,135,FREQUENCY=,1410.57253,(CM**-1),QHHHD
MODE,136,FREQUENCY=,1428.63735,(CM**-1),QHHHD
MODE,137,FREQUENCY=,1441.09068,(CM**-1),QHHHD
MODE,138,FREQUENCY=,1444.09613,(CM**-1),QHHHD
MODE,139,FREQUENCY=,1448.09924,(CM**-1),QHHHD
MODE,140,FREQUENCY=,1453.84705,(CM**-1),QHHHD
MODE,141,FREQUENCY=,1461.69139,(CM**-1),QHHHD
MODE,142,FREQUENCY=,1482.29327,(CM**-1),QHHHD
MODE,143,FREQUENCY=,1493.19170,(CM**-1),QHHHD
MODE,144,FREQUENCY=,1494.12323,(CM**-1),QHHHD
MODE,145,FREQUENCY=,1494.72975,(CM**-1),QHHHD
MODE,146,FREQUENCY=,1497.84409,(CM**-1),QHHHD
MODE,147,FREQUENCY=,1499.39335,(CM**-1),QHHHD
MODE,148,FREQUENCY=,1501.17021,(CM**-1),QHHHD
MODE,149,FREQUENCY=,1501.36205,(CM**-1),QHHHD
MODE,150,FREQUENCY=,1506.96238,(CM**-1),QHHHD
MODE,151,FREQUENCY=,1509.02011,(CM**-1),QHHHD
MODE,152,FREQUENCY=,1509.53467,(CM**-1),QHHHD
MODE,153,FREQUENCY=,1510.03977,(CM**-1),QHHHD
MODE,154,FREQUENCY=,1513.85951,(CM**-1),QHHHD
MODE,155,FREQUENCY=,1526.36359,(CM**-1),QHHHD
MODE,156,FREQUENCY=,1532.09400,(CM**-1),QHHHD
MODE,157,FREQUENCY=,1550.70610,(CM**-1),QHHHD
MODE,158,FREQUENCY=,1552.88900,(CM**-1),QHHHD
MODE,159,FREQUENCY=,1600.34827,(CM**-1),QHHHD
MODE,160,FREQUENCY=,1630.74733,(CM**-1),QHHHD
MODE,161,FREQUENCY=,1633.92887,(CM**-1),QHHHD
MODE,162,FREQUENCY=,1636.08312,(CM**-1),QHHHD
MODE,163,FREQUENCY=,1676.59656,(CM**-1),QHHHD
MODE,164,FREQUENCY=,1730.00579,(CM**-1),QHHHD
MODE,165,FREQUENCY=,1737.27900,(CM**-1),QHHHD
MODE,166,FREQUENCY=,3059.05846,(CM**-1),QHHHD
MODE,167,FREQUENCY=,3061.36367,(CM**-1),QHHHD
MODE,168,FREQUENCY=,3062.11030,(CM**-1),QHHHD
MODE,169,FREQUENCY=,3066.27365,(CM**-1),QHHHD
MODE,170,FREQUENCY=,3066.45700,(CM**-1),QHHHD
MODE,171,FREQUENCY=,3066.94658,(CM**-1),QHHHD
MODE,172,FREQUENCY=,3090.17899,(CM**-1),QHHHD
MODE,173,FREQUENCY=,3120.82168,(CM**-1),QHHHD
MODE,174,FREQUENCY=,3126.70959,(CM**-1),QHHHD
MODE,175,FREQUENCY=,3129.26881,(CM**-1),QHHHD
MODE,176,FREQUENCY=,3132.43936,(CM**-1),QHHHD
MODE,177,FREQUENCY=,3135.13210,(CM**-1),QHHHD
MODE,178,FREQUENCY=,3135.97697,(CM**-1),QHHHD
MODE,179,FREQUENCY=,3139.60684,(CM**-1),QHHHD
MODE,180,FREQUENCY=,3152.26755,(CM**-1),QHHHD
MODE,181,FREQUENCY=,3163.19913,(CM**-1),QHHHD
MODE,182,FREQUENCY=,3168.64650,(CM**-1),QHHHD
MODE,183,FREQUENCY=,3168.85908,(CM**-1),QHHHD
MODE,184,FREQUENCY=,3172.82050,(CM**-1),QHHHD
MODE,185,FREQUENCY=,3204.42034,(CM**-1),QHHHD
MODE,186,FREQUENCY=,3206.81329,(CM**-1),QHHHD
MODE,187,FREQUENCY=,3223.97818,(CM**-1),QHHHD
MODE,188,FREQUENCY=,3279.38946,(CM**-1),QHHHD
MODE,189,FREQUENCY=,3298.61061,(CM**-1),QHHHD
MODE,190,FREQUENCY=,3299.58558,(CM**-1),QHHHD
MODE,191,FREQUENCY=,3314.43900,(CM**-1),QHHHD
MODE,192,FREQUENCY=,3389.84328,(CM**-1),QHHHD
MODE,193,FREQUENCY=,3659.80878,(CM**-1),QHHHD
MODE,194,FREQUENCY=,3662.88137,(CM**-1),QHHHD
MODE,195,FREQUENCY=,3696.79551,(CM**-1),QHHHD
13-1-1-2-1,,,,,
MODE,1,FREQUENCY=,-1153.34150,(CM**-1),QHHDH
MODE,8,FREQUENCY=,23.68588,(CM**-1),QHHDH
MODE,9,FREQUENCY=,31.57964,(CM**-1),QHHDH
MODE,10,FREQUENCY=,32.83035,(CM**-1),QHHDH
MODE,11,FREQUENCY=,35.98688,(CM**-1),QHHDH
MODE,12,FREQUENCY=,42.79520,(CM**-1),QHHDH
MODE,13,FREQUENCY=,46.15714,(CM**-1),QHHDH
MODE,14,FREQUENCY=,49.52112,(CM**-1),QHHDH
MODE,15,FREQUENCY=,51.78618,(CM**-1),QHHDH
MODE,16,FREQUENCY=,53.48275,(CM**-1),QHHDH
MODE,17,FREQUENCY=,58.94853,(CM**-1),QHHDH
MODE,18,FREQUENCY=,64.31153,(CM**-1),QHHDH
MODE,19,FREQUENCY=,67.44958,(CM**-1),QHHDH
MODE,20,FREQUENCY=,73.81418,(CM**-1),QHHDH
MODE,21,FREQUENCY=,76.12583,(CM**-1),QHHDH
MODE,22,FREQUENCY=,83.00639,(CM**-1),QHHDH
MODE,23,FREQUENCY=,84.11152,(CM**-1),QHHDH
MODE,24,FREQUENCY=,89.04386,(CM**-1),QHHDH
MODE,25,FREQUENCY=,96.73352,(CM**-1),QHHDH
MODE,26,FREQUENCY=,99.37829,(CM**-1),QHHDH
MODE,27,FREQUENCY=,105.93584,(CM**-1),QHHDH
MODE,28,FREQUENCY=,111.73326,(CM**-1),QHHDH
MODE,29,FREQUENCY=,113.63637,(CM**-1),QHHDH
MODE,30,FREQUENCY=,115.66133,(CM**-1),QHHDH
MODE,31,FREQUENCY=,121.88566,(CM**-1),QHHDH
MODE,32,FREQUENCY=,124.54657,(CM**-1),QHHDH
MODE,33,FREQUENCY=,127.30551,(CM**-1),QHHDH
MODE,34,FREQUENCY=,137.34969,(CM**-1),QHHDH
MODE,35,FREQUENCY=,138.52624,(CM**-1),QHHDH
MODE,36,FREQUENCY=,148.42164,(CM**-1),QHHDH
MODE,37,FREQUENCY=,153.15850,(CM**-1),QHHDH
MODE,38,FREQUENCY=,157.03431,(CM**-1),QHHDH
MODE,39,FREQUENCY=,160.25732,(CM**-1),QHHDH
MODE,40,FREQUENCY=,165.02339,(CM**-1),QHHDH
MODE,41,FREQUENCY=,168.56225,(CM**-1),QHHDH
MODE,42,FREQUENCY=,172.80780,(CM**-1),QHHDH
MODE,43,FREQUENCY=,175.34783,(CM**-1),QHHDH
MODE,44,FREQUENCY=,182.74244,(CM**-1),QHHDH
MODE,45,FREQUENCY=,183.56278,(CM**-1),QHHDH
MODE,46,FREQUENCY=,197.74034,(CM**-1),QHHDH
MODE,47,FREQUENCY=,198.77122,(CM**-1),QHHDH
MODE,48,FREQUENCY=,207.11142,(CM**-1),QHHDH
MODE,49,FREQUENCY=,221.40180,(CM**-1),QHHDH
MODE,50,FREQUENCY=,228.02858,(CM**-1),QHHDH
MODE,51,FREQUENCY=,245.50959,(CM**-1),QHHDH
MODE,52,FREQUENCY=,251.30970,(CM**-1),QHHDH
MODE,53,FREQUENCY=,270.90714,(CM**-1),QHHDH
MODE,54,FREQUENCY=,275.96479,(CM**-1),QHHDH
MODE,55,FREQUENCY=,279.80141,(CM**-1),QHHDH
MODE,56,FREQUENCY=,306.01016,(CM**-1),QHHDH
MODE,57,FREQUENCY=,318.40582,(CM**-1),QHHDH
MODE,58,FREQUENCY=,324.94628,(CM**-1),QHHDH
MODE,59,FREQUENCY=,328.35250,(CM**-1),QHHDH
MODE,60,FREQUENCY=,342.05902,(CM**-1),QHHDH
MODE,61,FREQUENCY=,358.61425,(CM**-1),QHHDH
MODE,62,FREQUENCY=,367.87304,(CM**-1),QHHDH
MODE,63,FREQUENCY=,369.17802,(CM**-1),QHHDH
MODE,64,FREQUENCY=,373.56109,(CM**-1),QHHDH
MODE,65,FREQUENCY=,385.80322,(CM**-1),QHHDH
MODE,66,FREQUENCY=,431.51454,(CM**-1),QHHDH
MODE,67,FREQUENCY=,453.47757,(CM**-1),QHHDH
MODE,68,FREQUENCY=,492.11250,(CM**-1),QHHDH
MODE,69,FREQUENCY=,513.30596,(CM**-1),QHHDH
MODE,70,FREQUENCY=,523.08829,(CM**-1),QHHDH
MODE,71,FREQUENCY=,525.85781,(CM**-1),QHHDH
MODE,72,FREQUENCY=,534.95244,(CM**-1),QHHDH
MODE,73,FREQUENCY=,550.11867,(CM**-1),QHHDH
MODE,74,FREQUENCY=,569.11565,(CM**-1),QHHDH
MODE,75,FREQUENCY=,603.06037,(CM**-1),QHHDH
MODE,76,FREQUENCY=,614.65868,(CM**-1),QHHDH
MODE,77,FREQUENCY=,616.97416,(CM**-1),QHHDH
MODE,78,FREQUENCY=,618.03585,(CM**-1),QHHDH
MODE,79,FREQUENCY=,628.29060,(CM**-1),QHHDH
MODE,80,FREQUENCY=,636.30046,(CM**-1),QHHDH
MODE,81,FREQUENCY=,637.56434,(CM**-1),QHHDH
MODE,82,FREQUENCY=,649.13566,(CM**-1),QHHDH
MODE,83,FREQUENCY=,652.13634,(CM**-1),QHHDH
MODE,84,FREQUENCY=,663.70463,(CM**-1),QHHDH
MODE,85,FREQUENCY=,668.35361,(CM**-1),QHHDH
MODE,86,FREQUENCY=,669.77588,(CM**-1),QHHDH
MODE,87,FREQUENCY=,678.85805,(CM**-1),QHHDH
MODE,88,FREQUENCY=,680.37323,(CM**-1),QHHDH
MODE,89,FREQUENCY=,687.53934,(CM**-1),QHHDH
MODE,90,FREQUENCY=,722.75214,(CM**-1),QHHDH
MODE,91,FREQUENCY=,729.21467,(CM**-1),QHHDH
MODE,92,FREQUENCY=,743.93994,(CM**-1),QHHDH
MODE,93,FREQUENCY=,786.39907,(CM**-1),QHHDH
MODE,94,FREQUENCY=,819.06359,(CM**-1),QHHDH
MODE,95,FREQUENCY=,875.80670,(CM**-1),QHHDH
MODE,96,FREQUENCY=,924.91336,(CM**-1),QHHDH
MODE,97,FREQUENCY=,943.28988,(CM**-1),QHHDH
MODE,98,FREQUENCY=,947.08919,(CM**-1),QHHDH
MODE,99,FREQUENCY=,948.36078,(CM**-1),QHHDH
MODE,100,FREQUENCY=,951.51662,(CM**-1),QHHDH
MODE,101,FREQUENCY=,960.64694,(CM**-1),QHHDH
MODE,102,FREQUENCY=,997.32720,(CM**-1),QHHDH
MODE,103,FREQUENCY=,1016.53891,(CM**-1),QHHDH
MODE,104,FREQUENCY=,1021.20190,(CM**-1),QHHDH
MODE,105,FREQUENCY=,1027.13048,(CM**-1),QHHDH
MODE,106,FREQUENCY=,1034.05779,(CM**-1),QHHDH
MODE,107,FREQUENCY=,1035.17391,(CM**-1),QHHDH
MODE,108,FREQUENCY=,1038.57481,(CM**-1),QHHDH
MODE,109,FREQUENCY=,1047.66173,(CM**-1),QHHDH
MODE,110,FREQUENCY=,1054.66681,(CM**-1),QHHDH
MODE,111,FREQUENCY=,1072.11728,(CM**-1),QHHDH
MODE,112,FREQUENCY=,1077.84939,(CM**-1),QHHDH
