series,run_name,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,central_rev1,central_rev2,central_rev3,central_gammaCDff2,central_gammaDDff2,solve_seconds,t_end,tmax,event_reached,f_stop
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.907563025210084,-0.005855873263156229,0.03672779666959265,5.54028419548927,11.140217945224235,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9117647058823529,-0.005647885410289613,0.03540408741974543,5.313301171248016,10.619094762802963,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9159663865546218,-0.005439914639086106,0.034056680648868444,5.084206769998707,10.099572699751898,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9201680672268908,-0.005231907191366305,0.03268522062344487,4.852990540623276,9.581735092761548,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9243697478991597,-0.0050237885274920825,0.03128934627248207,4.619638753285647,9.065664254373416,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9285714285714286,-0.004815463269049076,0.02986869110791696,4.384134523905963,8.551441292844975,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9327731092436975,-0.004606806193342355,0.028422883116540662,4.146456428271731,8.039146050456818,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9369747899159664,-0.004397643960165186,0.02695154465343313,3.9065757219769823,7.528857084532911,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9411764705882353,-0.004187750396134356,0.02545429235098241,3.664455975786102,7.020651495809647,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9453781512605042,-0.003976821181797525,0.023930737021990684,3.420049348087488,6.514604900180801,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
AOM_LS,central,0.9,0.96,0.96,0.979,0.92,0.9495798319327731,-0.0037644374784403705,0.02238048358528033,3.173291355248596,6.010791397103652,0.9,0.96,0.96,0.979,0.92,0.046231985092163086,252.76382124559132,500.0,True,0.495
