series,run_name,sample_id,rev1,rev2,rev3,gammaCDff2,gammaDDff2,f,ln(c/c0),ln(d/d0),DeltaCD,DeltaDD,solve_seconds,t_end,tmax,event_reached,f_stop
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9731092436974791,0.0016622801701360657,0.006041272103757996,-0.362558999403703,-1.1476262077177455,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9798319327731093,0.0012394819612884498,0.004504667859072902,-0.2703663984922232,-0.855887116177643,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9865546218487395,0.000819517820390688,0.0029783629907646223,-0.17878257265793784,-0.5660189284273481,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,0.9932773109243698,0.000402425319577412,0.001462494468888206,-0.08781567328203489,-0.27804854229779097,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,375,0.0,0.0,0.0,0.9861729045474495,0.9246548248506393,1.0,0.0,0.0,0.0,0.0,0.0357968807220459,40.28366353063157,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.2,0.0961501166367355,0.3494153421096076,-20.738714567967815,-64.26460513204056,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.20672268907563027,0.09426209699399404,0.3425550911732395,-20.335830462037183,-63.0426459590962,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.21344537815126052,0.09242930260202455,0.3358954464907346,-19.944575499960877,-61.85496201151153,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.22016806722689078,0.09064859726317441,0.3294250186024947,-19.56429347942733,-60.699648504732394,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.22689075630252103,0.08891710042537364,0.32313334526207554,-19.194381711264374,-59.5749523588121,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.23361344537815126,0.08723216306707868,0.31701080550280036,-18.834285214147844,-58.47925601466167,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.24033613445378152,0.08559136826720927,0.31104863477351863,-18.48349058513207,-57.41106536842493,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.24705882352941178,0.0839924464778563,0.3052385826061994,-18.141525704533514,-56.36899969388463,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.253781512605042,0.08243333248203828,0.2995731564322112,-17.807953759646814,-55.351788679077515,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.2605042016806723,0.08091209144908292,0.29404532786721055,-17.482369479031284,-54.358248446951464,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.26722689075630257,0.07942689827621294,0.2886484516708224,-17.16439813988819,-53.3872788667209,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.2739495798319328,0.0779761043647355,0.2833765531659993,-16.85368700766887,-52.43785135437524,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.280672268907563,0.07655815303643429,0.27822397890794776,-16.549908928886303,-51.50900832437762,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.2873949579831933,0.0751715727225095,0.273185373666803,-16.252760051942904,-50.59985703991023,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.29411764705882354,0.07381502744451054,0.26825589081720536,-15.961957760296091,-49.70957747189899,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3008403361344538,0.07248724520247513,0.263430909958885,-15.677235007474575,-48.837387342240625,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.30756302521008405,0.07118700583275807,0.25870598713878484,-15.398340987525613,-47.982544707937066,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3142857142857143,0.0699131976816428,0.2540770909314985,-15.125038543451007,-47.14435377324701,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.32100840336134456,0.06866477998895434,0.24954044910622525,-14.857104568061686,-46.322160597602014,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.32773109243697485,0.06744075356353266,0.24509242883006688,-14.594330499945634,-45.51535045888466,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3344537815126051,0.06624017334017801,0.24072959164707464,-14.336520285226873,-44.72334481625555,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3411764705882353,0.06506217107232075,0.23644878833990973,-14.08348934310177,-43.945604986687485,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.34789915966386553,0.06390591852912697,0.2322470120995708,-13.835062654387615,-43.18161739524388,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3546218487394958,0.06277060997629276,0.2281213285111805,-13.591074072688867,-42.43088821086632,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3613445378151261,0.06165550988311363,0.2240690699605464,-13.35136677469252,-41.6929577616721,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.3680672268907563,0.06055992462191711,0.2200877226150225,-13.115791943446867,-40.9673903614043,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.37478991596638656,0.05948317735332361,0.2161748253183578,-12.884208085490219,-40.25376691153196,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.38151260504201684,0.05842461937895939,0.21232801631915704,-12.656480938936966,-39.55168805905871,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.38823529411764707,0.05738363408819824,0.2085450502074477,-12.432483116230145,-38.86077470122673,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.39495798319327735,0.05635966171087387,0.20482389956738023,-12.212093913048987,-38.18067435896546,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4016806722689076,0.05535216518653239,0.20116261771151986,-11.995198137459655,-37.511049283207356,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4084033613445378,0.05436061624064371,0.19755928260810238,-11.781685735744581,-36.85157227345438,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4151260504201681,0.053384504986875844,0.1940120364946703,-11.571451653894957,-36.201929152055385,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4218487394957984,0.052423361768052776,0.19051917456018852,-11.364396267952344,-35.56182640305746,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4285714285714286,0.051476746881791845,0.18707910444258397,-11.160424587567524,-34.93098634702076,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.43529411764705883,0.05054422670404272,0.18369025041697376,-10.959445288735662,-34.30913815681598,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4420168067226891,0.04962538162692627,0.1803510855351038,-10.761370960987291,-33.69602113410063,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.44873949579831934,0.04871981029306562,0.17706014910712392,-10.566118068887056,-33.09138606949898,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4554621848739496,0.0478271406915117,0.1738160921780689,-10.373606944046026,-32.49499854047002,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.46218487394957986,0.04694701644231013,0.17061762259299915,-10.183761172210815,-31.906633560146172,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.46890756302521014,0.04607908630526383,0.16746346276703084,-9.996507258284678,-31.326071977673635,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.47563025210084037,0.04522301070321455,0.164352376361824,-9.811774667445134,-30.753102619136797,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4823529411764706,0.04437847086066358,0.1612832054786782,-9.629495976067744,-30.187525553849195,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4890756302521009,0.043545166815647775,0.1582548630768867,-9.449606590936714,-29.62915088235998,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.4957983193277311,0.04272280310376057,0.15526627550403604,-9.272044156971873,-29.077793112517778,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5025210084033613,0.0419110929762735,0.15231639962058532,-9.096748667942418,-28.53327288810852,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5092436974789916,0.04110976069377998,0.14940423227147384,-8.923662447516284,-27.995417761101603,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5159663865546219,0.040318547218309596,0.14652883349045837,-8.75273022930412,-27.464064243156052,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5226890756302521,0.03953720427006515,0.1436893028587218,-8.58389879285641,-26.939055133973337,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5294117647058824,0.03876548656909415,0.1408847483747178,-8.417116636034647,-26.420236447755403,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5361344537815127,0.03800315640228734,0.13811430497929872,-8.252334093195225,-25.907459225178684,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5428571428571429,0.037249987856861996,0.1353771517487555,-8.089503437940404,-25.400581236852428,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5495798319327732,0.03650576767333343,0.13267251554692805,-7.928578812093171,-24.899467140977162,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5563025210084034,0.03577028546256862,0.1299996318663382,-7.7695157348380395,-24.403984212088865,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5630252100840336,0.035043336508758884,0.12735775614671938,-7.61227121346009,-23.914003631547672,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5697478991596638,0.03432472313482781,0.12474616938770526,-7.456803748803159,-23.429401017524647,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5764705882352941,0.033614257726302374,0.12216419045262528,-7.303073396267283,-22.950057612587607,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5831932773109244,0.0329117602127102,0.11961116611542771,-7.151041575368712,-22.475859041998365,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.5899159663865546,0.03221705261414801,0.11708644921120079,-7.000670811481784,-22.006692995530436,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.596638655462185,0.031529962359350495,0.11458941202273142,-6.851924866115472,-21.54245071283422,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6033613445378152,0.030850323674306283,0.11211945200470834,-6.704768726247467,-21.083027430219534,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6100840336134454,0.030177978926402036,0.10967599734304725,-6.559168582608419,-20.62832277322466,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6168067226890757,0.029512773136910274,0.10725848489204952,-6.415091615804161,-20.17823858437834,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6235294117647059,0.028854555600905264,0.10486636677108227,-6.272506026584982,-19.73267955225795,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6302521008403361,0.02820318046016863,0.102499112766399,-6.131381013582878,-19.291553371471103,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6369747899159663,0.02755850715686143,0.10015621223758177,-5.9916867575794965,-18.854770907909636,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6436974789915967,0.026920399836112115,0.09783717180040644,-5.85339435633241,-18.42224587081273,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6504201680672269,0.026288725960265005,0.09554150981586715,-5.7164757372793975,-17.993894159924633,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6571428571428573,0.025663357291326367,0.09326876039905134,-5.580903677573098,-17.56963430013267,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6638655462184875,0.025044169067668553,0.09101847016574745,-5.4466517444794125,-17.14938705736299,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6705882352941177,0.024431040300522632,0.08879019948718042,-5.313694280217568,-16.73307553028849,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6773109243697479,0.02382385368702611,0.08658352220346095,-5.182006369427441,-16.32062506771146,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6840336134453782,0.023222494990321703,0.08439802315074664,-5.051563810913085,-15.911963054488382,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6907563025210084,0.02262685351202653,0.08223330011529378,-4.922343114077849,-15.507019089475504,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.6974789915966386,0.022036821504044533,0.0800889615559583,-4.794321426361559,-15.105724593388508,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.7042016806722688,0.021452294217090502,0.07796462683701728,-4.6674765206725795,-14.708012828106577,0.03953218460083008,40.28366354043238,1000.0,True,0.195
MCR KIE (Ab initio),mc,376,0.0,0.0,0.0,0.9774829337177502,0.9235679849359869,0.7109243697478993,0.020873170066297998,0.07585992695017119,-4.541786775682248,-14.313818918003104,0.03953218460083008,40.28366354043238,1000.0,True,0.195
